location_name,date,deaths,lower,upper,model_date,model
Nicaragua,2020-03-09,0,0,0,2020-06-28,lanl
Niger,2020-03-09,0,0,0,2020-06-28,lanl
Nigeria,2020-03-09,0,0,0,2020-06-28,lanl
North Macedonia,2020-03-09,0,0,0,2020-06-28,lanl
Norway,2020-03-09,0,0,0,2020-06-28,lanl
Oman,2020-03-09,0,0,0,2020-06-28,lanl
Pakistan,2020-03-09,0,0,0,2020-06-28,lanl
Panama,2020-03-09,0,0,0,2020-06-28,lanl
Peru,2020-03-09,0,0,0,2020-06-28,lanl
Philippines,2020-03-09,1,1,1,2020-06-28,lanl
Poland,2020-03-09,0,0,0,2020-06-28,lanl
Portugal,2020-03-09,0,0,0,2020-06-28,lanl
Qatar,2020-03-09,0,0,0,2020-06-28,lanl
Romania,2020-03-09,0,0,0,2020-06-28,lanl
Russia,2020-03-09,0,0,0,2020-06-28,lanl
San Marino,2020-03-09,1,1,1,2020-06-28,lanl
Saudi Arabia,2020-03-09,0,0,0,2020-06-28,lanl
Senegal,2020-03-09,0,0,0,2020-06-28,lanl
Serbia,2020-03-09,0,0,0,2020-06-28,lanl
Sierra Leone,2020-03-09,0,0,0,2020-06-28,lanl
Singapore,2020-03-09,0,0,0,2020-06-28,lanl
Slovakia,2020-03-09,0,0,0,2020-06-28,lanl
Slovenia,2020-03-09,0,0,0,2020-06-28,lanl
Somalia,2020-03-09,0,0,0,2020-06-28,lanl
South Africa,2020-03-09,0,0,0,2020-06-28,lanl
South Korea,2020-03-09,53,53,53,2020-06-28,lanl
South Sudan,2020-03-09,0,0,0,2020-06-28,lanl
Spain,2020-03-09,28,28,28,2020-06-28,lanl
Sudan,2020-03-09,0,0,0,2020-06-28,lanl
Sweden,2020-03-09,0,0,0,2020-06-28,lanl
Switzerland,2020-03-09,2,2,2,2020-06-28,lanl
Tajikistan,2020-03-09,0,0,0,2020-06-28,lanl
Tanzania,2020-03-09,0,0,0,2020-06-28,lanl
Thailand,2020-03-09,1,1,1,2020-06-28,lanl
Tunisia,2020-03-09,0,0,0,2020-06-28,lanl
Turkey,2020-03-09,0,0,0,2020-06-28,lanl
Ukraine,2020-03-09,0,0,0,2020-06-28,lanl
United Arab Emirates,2020-03-09,0,0,0,2020-06-28,lanl
United Kingdom,2020-03-09,3,3,3,2020-06-28,lanl
Uruguay,2020-03-09,0,0,0,2020-06-28,lanl
US,2020-03-09,22,22,22,2020-06-28,lanl
Uzbekistan,2020-03-09,0,0,0,2020-06-28,lanl
Venezuela,2020-03-09,0,0,0,2020-06-28,lanl
Yemen,2020-03-09,0,0,0,2020-06-28,lanl
Zambia,2020-03-09,0,0,0,2020-06-28,lanl
Afghanistan,2020-03-10,0,0,0,2020-06-28,lanl
Albania,2020-03-10,0,0,0,2020-06-28,lanl
Algeria,2020-03-10,0,0,0,2020-06-28,lanl
Andorra,2020-03-10,0,0,0,2020-06-28,lanl
Argentina,2020-03-10,1,1,1,2020-06-28,lanl
Armenia,2020-03-10,0,0,0,2020-06-28,lanl
Australia,2020-03-10,3,3,3,2020-06-28,lanl
Austria,2020-03-10,0,0,0,2020-06-28,lanl
Azerbaijan,2020-03-10,0,0,0,2020-06-28,lanl
Bahrain,2020-03-10,0,0,0,2020-06-28,lanl
Bangladesh,2020-03-10,0,0,0,2020-06-28,lanl
Belarus,2020-03-10,0,0,0,2020-06-28,lanl
Belgium,2020-03-10,0,0,0,2020-06-28,lanl
Bolivia,2020-03-10,0,0,0,2020-06-28,lanl
Bosnia and Herzegovina,2020-03-10,0,0,0,2020-06-28,lanl
Brazil,2020-03-10,0,0,0,2020-06-28,lanl
Bulgaria,2020-03-10,0,0,0,2020-06-28,lanl
Burkina Faso,2020-03-10,0,0,0,2020-06-28,lanl
Cameroon,2020-03-10,0,0,0,2020-06-28,lanl
Canada,2020-03-10,1,1,1,2020-06-28,lanl
Central African Republic,2020-03-10,0,0,0,2020-06-28,lanl
Chad,2020-03-10,0,0,0,2020-06-28,lanl
Chile,2020-03-10,0,0,0,2020-06-28,lanl
China,2020-03-10,3139,3139,3139,2020-06-28,lanl
Colombia,2020-03-10,0,0,0,2020-06-28,lanl
Republic of Congo,2020-03-10,0,0,0,2020-06-28,lanl
Cote d'Ivoire,2020-03-10,0,0,0,2020-06-28,lanl
Croatia,2020-03-10,0,0,0,2020-06-28,lanl
Cuba,2020-03-10,0,0,0,2020-06-28,lanl
Czechia,2020-03-10,0,0,0,2020-06-28,lanl
Democratic Republic of the Congo,2020-03-10,0,0,0,2020-06-28,lanl
Denmark,2020-03-10,0,0,0,2020-06-28,lanl
Djibouti,2020-03-10,0,0,0,2020-06-28,lanl
Dominican Republic,2020-03-10,0,0,0,2020-06-28,lanl
Ecuador,2020-03-10,0,0,0,2020-06-28,lanl
Egypt,2020-03-10,1,1,1,2020-06-28,lanl
El Salvador,2020-03-10,0,0,0,2020-06-28,lanl
Equatorial Guinea,2020-03-10,0,0,0,2020-06-28,lanl
Estonia,2020-03-10,0,0,0,2020-06-28,lanl
Ethiopia,2020-03-10,0,0,0,2020-06-28,lanl
Finland,2020-03-10,0,0,0,2020-06-28,lanl
France,2020-03-10,33,33,33,2020-06-28,lanl
Gabon,2020-03-10,0,0,0,2020-06-28,lanl
Germany,2020-03-10,2,2,2,2020-06-28,lanl
Ghana,2020-03-10,0,0,0,2020-06-28,lanl
Greece,2020-03-10,0,0,0,2020-06-28,lanl
Guatemala,2020-03-10,0,0,0,2020-06-28,lanl
Guinea,2020-03-10,0,0,0,2020-06-28,lanl
Guinea-Bissau,2020-03-10,0,0,0,2020-06-28,lanl
Haiti,2020-03-10,0,0,0,2020-06-28,lanl
Honduras,2020-03-10,0,0,0,2020-06-28,lanl
Hungary,2020-03-10,0,0,0,2020-06-28,lanl
India,2020-03-10,0,0,0,2020-06-28,lanl
Indonesia,2020-03-10,0,0,0,2020-06-28,lanl
Iran,2020-03-10,291,291,291,2020-06-28,lanl
Iraq,2020-03-10,7,7,7,2020-06-28,lanl
Ireland,2020-03-10,0,0,0,2020-06-28,lanl
Israel,2020-03-10,0,0,0,2020-06-28,lanl
Italy,2020-03-10,631,631,631,2020-06-28,lanl
Japan,2020-03-10,10,10,10,2020-06-28,lanl
Kazakhstan,2020-03-10,0,0,0,2020-06-28,lanl
Kenya,2020-03-10,0,0,0,2020-06-28,lanl
Kosovo,2020-03-10,0,0,0,2020-06-28,lanl
Kuwait,2020-03-10,0,0,0,2020-06-28,lanl
Kyrgyzstan,2020-03-10,0,0,0,2020-06-28,lanl
Latvia,2020-03-10,0,0,0,2020-06-28,lanl
Lebanon,2020-03-10,1,1,1,2020-06-28,lanl
Liberia,2020-03-10,0,0,0,2020-06-28,lanl
Libya,2020-03-10,0,0,0,2020-06-28,lanl
Lithuania,2020-03-10,0,0,0,2020-06-28,lanl
Luxembourg,2020-03-10,0,0,0,2020-06-28,lanl
Malaysia,2020-03-10,0,0,0,2020-06-28,lanl
Mali,2020-03-10,0,0,0,2020-06-28,lanl
Mauritania,2020-03-10,0,0,0,2020-06-28,lanl
Mexico,2020-03-10,0,0,0,2020-06-28,lanl
Moldova,2020-03-10,0,0,0,2020-06-28,lanl
Morocco,2020-03-10,1,1,1,2020-06-28,lanl
Nepal,2020-03-10,0,0,0,2020-06-28,lanl
Netherlands,2020-03-10,4,4,4,2020-06-28,lanl
New Zealand,2020-03-10,0,0,0,2020-06-28,lanl
Nicaragua,2020-03-10,0,0,0,2020-06-28,lanl
Niger,2020-03-10,0,0,0,2020-06-28,lanl
Nigeria,2020-03-10,0,0,0,2020-06-28,lanl
North Macedonia,2020-03-10,0,0,0,2020-06-28,lanl
Norway,2020-03-10,0,0,0,2020-06-28,lanl
Oman,2020-03-10,0,0,0,2020-06-28,lanl
Pakistan,2020-03-10,0,0,0,2020-06-28,lanl
Panama,2020-03-10,0,0,0,2020-06-28,lanl
Peru,2020-03-10,0,0,0,2020-06-28,lanl
Philippines,2020-03-10,1,1,1,2020-06-28,lanl
Poland,2020-03-10,0,0,0,2020-06-28,lanl
Portugal,2020-03-10,0,0,0,2020-06-28,lanl
Qatar,2020-03-10,0,0,0,2020-06-28,lanl
Romania,2020-03-10,0,0,0,2020-06-28,lanl
Russia,2020-03-10,0,0,0,2020-06-28,lanl
San Marino,2020-03-10,2,2,2,2020-06-28,lanl
Saudi Arabia,2020-03-10,0,0,0,2020-06-28,lanl
Senegal,2020-03-10,0,0,0,2020-06-28,lanl
Serbia,2020-03-10,0,0,0,2020-06-28,lanl
Sierra Leone,2020-03-10,0,0,0,2020-06-28,lanl
Singapore,2020-03-10,0,0,0,2020-06-28,lanl
Slovakia,2020-03-10,0,0,0,2020-06-28,lanl
Slovenia,2020-03-10,0,0,0,2020-06-28,lanl
Somalia,2020-03-10,0,0,0,2020-06-28,lanl
South Africa,2020-03-10,0,0,0,2020-06-28,lanl
South Korea,2020-03-10,54,54,54,2020-06-28,lanl
South Sudan,2020-03-10,0,0,0,2020-06-28,lanl
Spain,2020-03-10,35,35,35,2020-06-28,lanl
Sudan,2020-03-10,0,0,0,2020-06-28,lanl
Sweden,2020-03-10,0,0,0,2020-06-28,lanl
Switzerland,2020-03-10,3,3,3,2020-06-28,lanl
Tajikistan,2020-03-10,0,0,0,2020-06-28,lanl
Tanzania,2020-03-10,0,0,0,2020-06-28,lanl
Thailand,2020-03-10,1,1,1,2020-06-28,lanl
Tunisia,2020-03-10,0,0,0,2020-06-28,lanl
Turkey,2020-03-10,0,0,0,2020-06-28,lanl
Ukraine,2020-03-10,0,0,0,2020-06-28,lanl
United Arab Emirates,2020-03-10,0,0,0,2020-06-28,lanl
United Kingdom,2020-03-10,7,7,7,2020-06-28,lanl
Uruguay,2020-03-10,0,0,0,2020-06-28,lanl
US,2020-03-10,28,28,28,2020-06-28,lanl
Uzbekistan,2020-03-10,0,0,0,2020-06-28,lanl
Venezuela,2020-03-10,0,0,0,2020-06-28,lanl
Yemen,2020-03-10,0,0,0,2020-06-28,lanl
Zambia,2020-03-10,0,0,0,2020-06-28,lanl
Afghanistan,2020-03-11,0,0,0,2020-06-28,lanl
Albania,2020-03-11,1,1,1,2020-06-28,lanl
Algeria,2020-03-11,0,0,0,2020-06-28,lanl
Andorra,2020-03-11,0,0,0,2020-06-28,lanl
Argentina,2020-03-11,1,1,1,2020-06-28,lanl
Armenia,2020-03-11,0,0,0,2020-06-28,lanl
Australia,2020-03-11,3,3,3,2020-06-28,lanl
Austria,2020-03-11,0,0,0,2020-06-28,lanl
Azerbaijan,2020-03-11,0,0,0,2020-06-28,lanl
Bahrain,2020-03-11,0,0,0,2020-06-28,lanl
Bangladesh,2020-03-11,0,0,0,2020-06-28,lanl
Belarus,2020-03-11,0,0,0,2020-06-28,lanl
Belgium,2020-03-11,3,3,3,2020-06-28,lanl
Bolivia,2020-03-11,0,0,0,2020-06-28,lanl
Bosnia and Herzegovina,2020-03-11,0,0,0,2020-06-28,lanl
Brazil,2020-03-11,0,0,0,2020-06-28,lanl
Bulgaria,2020-03-11,1,1,1,2020-06-28,lanl
Burkina Faso,2020-03-11,0,0,0,2020-06-28,lanl
Cameroon,2020-03-11,0,0,0,2020-06-28,lanl
Canada,2020-03-11,1,1,1,2020-06-28,lanl
Central African Republic,2020-03-11,0,0,0,2020-06-28,lanl
Chad,2020-03-11,0,0,0,2020-06-28,lanl
Chile,2020-03-11,0,0,0,2020-06-28,lanl
China,2020-03-11,3161,3161,3161,2020-06-28,lanl
Colombia,2020-03-11,0,0,0,2020-06-28,lanl
Republic of Congo,2020-03-11,0,0,0,2020-06-28,lanl
Cote d'Ivoire,2020-03-11,0,0,0,2020-06-28,lanl
Croatia,2020-03-11,0,0,0,2020-06-28,lanl
Cuba,2020-03-11,0,0,0,2020-06-28,lanl
Czechia,2020-03-11,0,0,0,2020-06-28,lanl
Democratic Republic of the Congo,2020-03-11,0,0,0,2020-06-28,lanl
Denmark,2020-03-11,0,0,0,2020-06-28,lanl
Djibouti,2020-03-11,0,0,0,2020-06-28,lanl
Dominican Republic,2020-03-11,0,0,0,2020-06-28,lanl
Ecuador,2020-03-11,0,0,0,2020-06-28,lanl
Egypt,2020-03-11,1,1,1,2020-06-28,lanl
El Salvador,2020-03-11,0,0,0,2020-06-28,lanl
Equatorial Guinea,2020-03-11,0,0,0,2020-06-28,lanl
Estonia,2020-03-11,0,0,0,2020-06-28,lanl
Ethiopia,2020-03-11,0,0,0,2020-06-28,lanl
Finland,2020-03-11,0,0,0,2020-06-28,lanl
France,2020-03-11,48,48,48,2020-06-28,lanl
Gabon,2020-03-11,0,0,0,2020-06-28,lanl
Germany,2020-03-11,3,3,3,2020-06-28,lanl
Ghana,2020-03-11,0,0,0,2020-06-28,lanl
Greece,2020-03-11,1,1,1,2020-06-28,lanl
Guatemala,2020-03-11,0,0,0,2020-06-28,lanl
Guinea,2020-03-11,0,0,0,2020-06-28,lanl
Guinea-Bissau,2020-03-11,0,0,0,2020-06-28,lanl
Haiti,2020-03-11,0,0,0,2020-06-28,lanl
Honduras,2020-03-11,0,0,0,2020-06-28,lanl
Hungary,2020-03-11,0,0,0,2020-06-28,lanl
India,2020-03-11,1,1,1,2020-06-28,lanl
Indonesia,2020-03-11,1,1,1,2020-06-28,lanl
Iran,2020-03-11,354,354,354,2020-06-28,lanl
Iraq,2020-03-11,7,7,7,2020-06-28,lanl
Ireland,2020-03-11,1,1,1,2020-06-28,lanl
Israel,2020-03-11,0,0,0,2020-06-28,lanl
Italy,2020-03-11,827,827,827,2020-06-28,lanl
Japan,2020-03-11,15,15,15,2020-06-28,lanl
Kazakhstan,2020-03-11,0,0,0,2020-06-28,lanl
Kenya,2020-03-11,0,0,0,2020-06-28,lanl
Kosovo,2020-03-11,0,0,0,2020-06-28,lanl
Kuwait,2020-03-11,0,0,0,2020-06-28,lanl
Kyrgyzstan,2020-03-11,0,0,0,2020-06-28,lanl
Latvia,2020-03-11,0,0,0,2020-06-28,lanl
Lebanon,2020-03-11,3,3,3,2020-06-28,lanl
Liberia,2020-03-11,0,0,0,2020-06-28,lanl
Libya,2020-03-11,0,0,0,2020-06-28,lanl
Lithuania,2020-03-11,0,0,0,2020-06-28,lanl
Luxembourg,2020-03-11,0,0,0,2020-06-28,lanl
Malaysia,2020-03-11,0,0,0,2020-06-28,lanl
Mali,2020-03-11,0,0,0,2020-06-28,lanl
Mauritania,2020-03-11,0,0,0,2020-06-28,lanl
Mexico,2020-03-11,0,0,0,2020-06-28,lanl
Moldova,2020-03-11,0,0,0,2020-06-28,lanl
Morocco,2020-03-11,1,1,1,2020-06-28,lanl
Nepal,2020-03-11,0,0,0,2020-06-28,lanl
Netherlands,2020-03-11,5,5,5,2020-06-28,lanl
New Zealand,2020-03-11,0,0,0,2020-06-28,lanl
Nicaragua,2020-03-11,0,0,0,2020-06-28,lanl
Niger,2020-03-11,0,0,0,2020-06-28,lanl
Nigeria,2020-03-11,0,0,0,2020-06-28,lanl
North Macedonia,2020-03-11,0,0,0,2020-06-28,lanl
Norway,2020-03-11,0,0,0,2020-06-28,lanl
Oman,2020-03-11,0,0,0,2020-06-28,lanl
Pakistan,2020-03-11,0,0,0,2020-06-28,lanl
Panama,2020-03-11,1,1,1,2020-06-28,lanl
Peru,2020-03-11,0,0,0,2020-06-28,lanl
Philippines,2020-03-11,1,1,1,2020-06-28,lanl
Poland,2020-03-11,0,0,0,2020-06-28,lanl
Portugal,2020-03-11,0,0,0,2020-06-28,lanl
Qatar,2020-03-11,0,0,0,2020-06-28,lanl
Romania,2020-03-11,0,0,0,2020-06-28,lanl
Russia,2020-03-11,0,0,0,2020-06-28,lanl
San Marino,2020-03-11,2,2,2,2020-06-28,lanl
Saudi Arabia,2020-03-11,0,0,0,2020-06-28,lanl
Senegal,2020-03-11,0,0,0,2020-06-28,lanl
Serbia,2020-03-11,0,0,0,2020-06-28,lanl
Sierra Leone,2020-03-11,0,0,0,2020-06-28,lanl
Singapore,2020-03-11,0,0,0,2020-06-28,lanl
Slovakia,2020-03-11,0,0,0,2020-06-28,lanl
Slovenia,2020-03-11,0,0,0,2020-06-28,lanl
Somalia,2020-03-11,0,0,0,2020-06-28,lanl
South Africa,2020-03-11,0,0,0,2020-06-28,lanl
South Korea,2020-03-11,60,60,60,2020-06-28,lanl
South Sudan,2020-03-11,0,0,0,2020-06-28,lanl
Spain,2020-03-11,54,54,54,2020-06-28,lanl
Sudan,2020-03-11,0,0,0,2020-06-28,lanl
Sweden,2020-03-11,1,1,1,2020-06-28,lanl
Switzerland,2020-03-11,4,4,4,2020-06-28,lanl
Tajikistan,2020-03-11,0,0,0,2020-06-28,lanl
Tanzania,2020-03-11,0,0,0,2020-06-28,lanl
Thailand,2020-03-11,1,1,1,2020-06-28,lanl
Tunisia,2020-03-11,0,0,0,2020-06-28,lanl
Turkey,2020-03-11,0,0,0,2020-06-28,lanl
Ukraine,2020-03-11,0,0,0,2020-06-28,lanl
United Arab Emirates,2020-03-11,0,0,0,2020-06-28,lanl
United Kingdom,2020-03-11,7,7,7,2020-06-28,lanl
Uruguay,2020-03-11,0,0,0,2020-06-28,lanl
US,2020-03-11,32,32,32,2020-06-28,lanl
Uzbekistan,2020-03-11,0,0,0,2020-06-28,lanl
Venezuela,2020-03-11,0,0,0,2020-06-28,lanl
Yemen,2020-03-11,0,0,0,2020-06-28,lanl
Zambia,2020-03-11,0,0,0,2020-06-28,lanl
Afghanistan,2020-03-12,0,0,0,2020-06-28,lanl
Albania,2020-03-12,1,1,1,2020-06-28,lanl
Algeria,2020-03-12,1,1,1,2020-06-28,lanl
Andorra,2020-03-12,0,0,0,2020-06-28,lanl
Argentina,2020-03-12,1,1,1,2020-06-28,lanl
Armenia,2020-03-12,0,0,0,2020-06-28,lanl
Australia,2020-03-12,3,3,3,2020-06-28,lanl
Austria,2020-03-12,1,1,1,2020-06-28,lanl
Azerbaijan,2020-03-12,0,0,0,2020-06-28,lanl
Bahrain,2020-03-12,0,0,0,2020-06-28,lanl
Bangladesh,2020-03-12,0,0,0,2020-06-28,lanl
Belarus,2020-03-12,0,0,0,2020-06-28,lanl
Belgium,2020-03-12,3,3,3,2020-06-28,lanl
Bolivia,2020-03-12,0,0,0,2020-06-28,lanl
Bosnia and Herzegovina,2020-03-12,0,0,0,2020-06-28,lanl
Brazil,2020-03-12,0,0,0,2020-06-28,lanl
Bulgaria,2020-03-12,1,1,1,2020-06-28,lanl
Burkina Faso,2020-03-12,0,0,0,2020-06-28,lanl
Cameroon,2020-03-12,0,0,0,2020-06-28,lanl
Canada,2020-03-12,1,1,1,2020-06-28,lanl
Central African Republic,2020-03-12,0,0,0,2020-06-28,lanl
Chad,2020-03-12,0,0,0,2020-06-28,lanl
Chile,2020-03-12,0,0,0,2020-06-28,lanl
China,2020-03-12,3172,3172,3172,2020-06-28,lanl
Colombia,2020-03-12,0,0,0,2020-06-28,lanl
Republic of Congo,2020-03-12,0,0,0,2020-06-28,lanl
Cote d'Ivoire,2020-03-12,0,0,0,2020-06-28,lanl
Croatia,2020-03-12,0,0,0,2020-06-28,lanl
Cuba,2020-03-12,0,0,0,2020-06-28,lanl
Czechia,2020-03-12,0,0,0,2020-06-28,lanl
Democratic Republic of the Congo,2020-03-12,0,0,0,2020-06-28,lanl
Denmark,2020-03-12,0,0,0,2020-06-28,lanl
Djibouti,2020-03-12,0,0,0,2020-06-28,lanl
Dominican Republic,2020-03-12,0,0,0,2020-06-28,lanl
Ecuador,2020-03-12,0,0,0,2020-06-28,lanl
Egypt,2020-03-12,1,1,1,2020-06-28,lanl
El Salvador,2020-03-12,0,0,0,2020-06-28,lanl
Equatorial Guinea,2020-03-12,0,0,0,2020-06-28,lanl
Estonia,2020-03-12,0,0,0,2020-06-28,lanl
Ethiopia,2020-03-12,0,0,0,2020-06-28,lanl
Finland,2020-03-12,0,0,0,2020-06-28,lanl
France,2020-03-12,48,48,48,2020-06-28,lanl
Gabon,2020-03-12,0,0,0,2020-06-28,lanl
Germany,2020-03-12,3,3,3,2020-06-28,lanl
Ghana,2020-03-12,0,0,0,2020-06-28,lanl
Greece,2020-03-12,1,1,1,2020-06-28,lanl
Guatemala,2020-03-12,0,0,0,2020-06-28,lanl
Guinea,2020-03-12,0,0,0,2020-06-28,lanl
Guinea-Bissau,2020-03-12,0,0,0,2020-06-28,lanl
Haiti,2020-03-12,0,0,0,2020-06-28,lanl
Honduras,2020-03-12,0,0,0,2020-06-28,lanl
Hungary,2020-03-12,0,0,0,2020-06-28,lanl
India,2020-03-12,1,1,1,2020-06-28,lanl
Indonesia,2020-03-12,1,1,1,2020-06-28,lanl
Iran,2020-03-12,429,429,429,2020-06-28,lanl
Iraq,2020-03-12,8,8,8,2020-06-28,lanl
Ireland,2020-03-12,1,1,1,2020-06-28,lanl
Israel,2020-03-12,0,0,0,2020-06-28,lanl
Italy,2020-03-12,1016,1016,1016,2020-06-28,lanl
Japan,2020-03-12,16,16,16,2020-06-28,lanl
Kazakhstan,2020-03-12,0,0,0,2020-06-28,lanl
Kenya,2020-03-12,0,0,0,2020-06-28,lanl
Kosovo,2020-03-12,0,0,0,2020-06-28,lanl
Kuwait,2020-03-12,0,0,0,2020-06-28,lanl
Kyrgyzstan,2020-03-12,0,0,0,2020-06-28,lanl
Latvia,2020-03-12,0,0,0,2020-06-28,lanl
Lebanon,2020-03-12,3,3,3,2020-06-28,lanl
Liberia,2020-03-12,0,0,0,2020-06-28,lanl
Libya,2020-03-12,0,0,0,2020-06-28,lanl
Lithuania,2020-03-12,0,0,0,2020-06-28,lanl
Luxembourg,2020-03-12,0,0,0,2020-06-28,lanl
Malaysia,2020-03-12,0,0,0,2020-06-28,lanl
Mali,2020-03-12,0,0,0,2020-06-28,lanl
Mauritania,2020-03-12,0,0,0,2020-06-28,lanl
Mexico,2020-03-12,0,0,0,2020-06-28,lanl
Moldova,2020-03-12,0,0,0,2020-06-28,lanl
Morocco,2020-03-12,1,1,1,2020-06-28,lanl
Nepal,2020-03-12,0,0,0,2020-06-28,lanl
Netherlands,2020-03-12,5,5,5,2020-06-28,lanl
New Zealand,2020-03-12,0,0,0,2020-06-28,lanl
Nicaragua,2020-03-12,0,0,0,2020-06-28,lanl
Niger,2020-03-12,0,0,0,2020-06-28,lanl
Nigeria,2020-03-12,0,0,0,2020-06-28,lanl
North Macedonia,2020-03-12,0,0,0,2020-06-28,lanl
Norway,2020-03-12,0,0,0,2020-06-28,lanl
Oman,2020-03-12,0,0,0,2020-06-28,lanl
Pakistan,2020-03-12,0,0,0,2020-06-28,lanl
Panama,2020-03-12,1,1,1,2020-06-28,lanl
Peru,2020-03-12,0,0,0,2020-06-28,lanl
Philippines,2020-03-12,2,2,2,2020-06-28,lanl
Poland,2020-03-12,1,1,1,2020-06-28,lanl
Portugal,2020-03-12,0,0,0,2020-06-28,lanl
Qatar,2020-03-12,0,0,0,2020-06-28,lanl
Romania,2020-03-12,0,0,0,2020-06-28,lanl
Russia,2020-03-12,0,0,0,2020-06-28,lanl
