location_name,date,deaths,lower,upper,model_date,model
Egypt,2020-03-09,1,1,1,2020-06-03,lanl
El Salvador,2020-03-09,0,0,0,2020-06-03,lanl
Estonia,2020-03-09,0,0,0,2020-06-03,lanl
Finland,2020-03-09,0,0,0,2020-06-03,lanl
France,2020-03-09,19,19,19,2020-06-03,lanl
Gabon,2020-03-09,0,0,0,2020-06-03,lanl
Germany,2020-03-09,2,2,2,2020-06-03,lanl
Ghana,2020-03-09,0,0,0,2020-06-03,lanl
Greece,2020-03-09,0,0,0,2020-06-03,lanl
Guatemala,2020-03-09,0,0,0,2020-06-03,lanl
Guinea,2020-03-09,0,0,0,2020-06-03,lanl
Haiti,2020-03-09,0,0,0,2020-06-03,lanl
Honduras,2020-03-09,0,0,0,2020-06-03,lanl
Hungary,2020-03-09,0,0,0,2020-06-03,lanl
India,2020-03-09,0,0,0,2020-06-03,lanl
Indonesia,2020-03-09,0,0,0,2020-06-03,lanl
Iran,2020-03-09,237,237,237,2020-06-03,lanl
Iraq,2020-03-09,6,6,6,2020-06-03,lanl
Ireland,2020-03-09,0,0,0,2020-06-03,lanl
Israel,2020-03-09,0,0,0,2020-06-03,lanl
Italy,2020-03-09,463,463,463,2020-06-03,lanl
Japan,2020-03-09,10,10,10,2020-06-03,lanl
Kazakhstan,2020-03-09,0,0,0,2020-06-03,lanl
Kenya,2020-03-09,0,0,0,2020-06-03,lanl
Kosovo,2020-03-09,0,0,0,2020-06-03,lanl
Kuwait,2020-03-09,0,0,0,2020-06-03,lanl
Kyrgyzstan,2020-03-09,0,0,0,2020-06-03,lanl
Latvia,2020-03-09,0,0,0,2020-06-03,lanl
Lebanon,2020-03-09,0,0,0,2020-06-03,lanl
Liberia,2020-03-09,0,0,0,2020-06-03,lanl
Lithuania,2020-03-09,0,0,0,2020-06-03,lanl
Luxembourg,2020-03-09,0,0,0,2020-06-03,lanl
Malaysia,2020-03-09,0,0,0,2020-06-03,lanl
Mali,2020-03-09,0,0,0,2020-06-03,lanl
Mauritania,2020-03-09,0,0,0,2020-06-03,lanl
Mexico,2020-03-09,0,0,0,2020-06-03,lanl
Moldova,2020-03-09,0,0,0,2020-06-03,lanl
Morocco,2020-03-09,0,0,0,2020-06-03,lanl
Netherlands,2020-03-09,3,3,3,2020-06-03,lanl
New Zealand,2020-03-09,0,0,0,2020-06-03,lanl
Nicaragua,2020-03-09,0,0,0,2020-06-03,lanl
Niger,2020-03-09,0,0,0,2020-06-03,lanl
Nigeria,2020-03-09,0,0,0,2020-06-03,lanl
North Macedonia,2020-03-09,0,0,0,2020-06-03,lanl
Norway,2020-03-09,0,0,0,2020-06-03,lanl
Oman,2020-03-09,0,0,0,2020-06-03,lanl
Pakistan,2020-03-09,0,0,0,2020-06-03,lanl
Panama,2020-03-09,0,0,0,2020-06-03,lanl
Peru,2020-03-09,0,0,0,2020-06-03,lanl
Philippines,2020-03-09,1,1,1,2020-06-03,lanl
Poland,2020-03-09,0,0,0,2020-06-03,lanl
Portugal,2020-03-09,0,0,0,2020-06-03,lanl
Qatar,2020-03-09,0,0,0,2020-06-03,lanl
Romania,2020-03-09,0,0,0,2020-06-03,lanl
Russia,2020-03-09,0,0,0,2020-06-03,lanl
San Marino,2020-03-09,1,1,1,2020-06-03,lanl
Saudi Arabia,2020-03-09,0,0,0,2020-06-03,lanl
Senegal,2020-03-09,0,0,0,2020-06-03,lanl
Serbia,2020-03-09,0,0,0,2020-06-03,lanl
Sierra Leone,2020-03-09,0,0,0,2020-06-03,lanl
Singapore,2020-03-09,0,0,0,2020-06-03,lanl
Slovakia,2020-03-09,0,0,0,2020-06-03,lanl
Slovenia,2020-03-09,0,0,0,2020-06-03,lanl
Somalia,2020-03-09,0,0,0,2020-06-03,lanl
South Africa,2020-03-09,0,0,0,2020-06-03,lanl
South Korea,2020-03-09,53,53,53,2020-06-03,lanl
Spain,2020-03-09,28,28,28,2020-06-03,lanl
Sudan,2020-03-09,0,0,0,2020-06-03,lanl
Sweden,2020-03-09,0,0,0,2020-06-03,lanl
Switzerland,2020-03-09,2,2,2,2020-06-03,lanl
Tajikistan,2020-03-09,0,0,0,2020-06-03,lanl
Tanzania,2020-03-09,0,0,0,2020-06-03,lanl
Thailand,2020-03-09,1,1,1,2020-06-03,lanl
Tunisia,2020-03-09,0,0,0,2020-06-03,lanl
Turkey,2020-03-09,0,0,0,2020-06-03,lanl
Ukraine,2020-03-09,0,0,0,2020-06-03,lanl
United Arab Emirates,2020-03-09,0,0,0,2020-06-03,lanl
United Kingdom,2020-03-09,3,3,3,2020-06-03,lanl
Uruguay,2020-03-09,0,0,0,2020-06-03,lanl
US,2020-03-09,22,22,22,2020-06-03,lanl
Venezuela,2020-03-09,0,0,0,2020-06-03,lanl
Yemen,2020-03-09,0,0,0,2020-06-03,lanl
Afghanistan,2020-03-10,0,0,0,2020-06-03,lanl
Albania,2020-03-10,0,0,0,2020-06-03,lanl
Algeria,2020-03-10,0,0,0,2020-06-03,lanl
Andorra,2020-03-10,0,0,0,2020-06-03,lanl
Argentina,2020-03-10,1,1,1,2020-06-03,lanl
Armenia,2020-03-10,0,0,0,2020-06-03,lanl
Australia,2020-03-10,3,3,3,2020-06-03,lanl
Austria,2020-03-10,0,0,0,2020-06-03,lanl
Azerbaijan,2020-03-10,0,0,0,2020-06-03,lanl
Bahrain,2020-03-10,0,0,0,2020-06-03,lanl
Bangladesh,2020-03-10,0,0,0,2020-06-03,lanl
Belarus,2020-03-10,0,0,0,2020-06-03,lanl
Belgium,2020-03-10,0,0,0,2020-06-03,lanl
Bolivia,2020-03-10,0,0,0,2020-06-03,lanl
Bosnia and Herzegovina,2020-03-10,0,0,0,2020-06-03,lanl
Brazil,2020-03-10,0,0,0,2020-06-03,lanl
Bulgaria,2020-03-10,0,0,0,2020-06-03,lanl
Burkina Faso,2020-03-10,0,0,0,2020-06-03,lanl
Cameroon,2020-03-10,0,0,0,2020-06-03,lanl
Canada,2020-03-10,1,1,1,2020-06-03,lanl
Chad,2020-03-10,0,0,0,2020-06-03,lanl
Chile,2020-03-10,0,0,0,2020-06-03,lanl
China,2020-03-10,3139,3139,3139,2020-06-03,lanl
Colombia,2020-03-10,0,0,0,2020-06-03,lanl
Republic of Congo,2020-03-10,0,0,0,2020-06-03,lanl
Cote d'Ivoire,2020-03-10,0,0,0,2020-06-03,lanl
Croatia,2020-03-10,0,0,0,2020-06-03,lanl
Cuba,2020-03-10,0,0,0,2020-06-03,lanl
Czechia,2020-03-10,0,0,0,2020-06-03,lanl
Democratic Republic of the Congo,2020-03-10,0,0,0,2020-06-03,lanl
Denmark,2020-03-10,0,0,0,2020-06-03,lanl
Djibouti,2020-03-10,0,0,0,2020-06-03,lanl
Dominican Republic,2020-03-10,0,0,0,2020-06-03,lanl
Ecuador,2020-03-10,0,0,0,2020-06-03,lanl
Egypt,2020-03-10,1,1,1,2020-06-03,lanl
El Salvador,2020-03-10,0,0,0,2020-06-03,lanl
Estonia,2020-03-10,0,0,0,2020-06-03,lanl
Finland,2020-03-10,0,0,0,2020-06-03,lanl
France,2020-03-10,33,33,33,2020-06-03,lanl
Gabon,2020-03-10,0,0,0,2020-06-03,lanl
Germany,2020-03-10,2,2,2,2020-06-03,lanl
Ghana,2020-03-10,0,0,0,2020-06-03,lanl
Greece,2020-03-10,0,0,0,2020-06-03,lanl
Guatemala,2020-03-10,0,0,0,2020-06-03,lanl
Guinea,2020-03-10,0,0,0,2020-06-03,lanl
Haiti,2020-03-10,0,0,0,2020-06-03,lanl
Honduras,2020-03-10,0,0,0,2020-06-03,lanl
Hungary,2020-03-10,0,0,0,2020-06-03,lanl
India,2020-03-10,0,0,0,2020-06-03,lanl
Indonesia,2020-03-10,0,0,0,2020-06-03,lanl
Iran,2020-03-10,291,291,291,2020-06-03,lanl
Iraq,2020-03-10,7,7,7,2020-06-03,lanl
Ireland,2020-03-10,0,0,0,2020-06-03,lanl
Israel,2020-03-10,0,0,0,2020-06-03,lanl
Italy,2020-03-10,631,631,631,2020-06-03,lanl
Japan,2020-03-10,10,10,10,2020-06-03,lanl
Kazakhstan,2020-03-10,0,0,0,2020-06-03,lanl
Kenya,2020-03-10,0,0,0,2020-06-03,lanl
Kosovo,2020-03-10,0,0,0,2020-06-03,lanl
Kuwait,2020-03-10,0,0,0,2020-06-03,lanl
Kyrgyzstan,2020-03-10,0,0,0,2020-06-03,lanl
Latvia,2020-03-10,0,0,0,2020-06-03,lanl
Lebanon,2020-03-10,1,1,1,2020-06-03,lanl
Liberia,2020-03-10,0,0,0,2020-06-03,lanl
Lithuania,2020-03-10,0,0,0,2020-06-03,lanl
Luxembourg,2020-03-10,0,0,0,2020-06-03,lanl
Malaysia,2020-03-10,0,0,0,2020-06-03,lanl
Mali,2020-03-10,0,0,0,2020-06-03,lanl
Mauritania,2020-03-10,0,0,0,2020-06-03,lanl
Mexico,2020-03-10,0,0,0,2020-06-03,lanl
Moldova,2020-03-10,0,0,0,2020-06-03,lanl
Morocco,2020-03-10,1,1,1,2020-06-03,lanl
Netherlands,2020-03-10,4,4,4,2020-06-03,lanl
New Zealand,2020-03-10,0,0,0,2020-06-03,lanl
Nicaragua,2020-03-10,0,0,0,2020-06-03,lanl
Niger,2020-03-10,0,0,0,2020-06-03,lanl
Nigeria,2020-03-10,0,0,0,2020-06-03,lanl
North Macedonia,2020-03-10,0,0,0,2020-06-03,lanl
Norway,2020-03-10,0,0,0,2020-06-03,lanl
Oman,2020-03-10,0,0,0,2020-06-03,lanl
Pakistan,2020-03-10,0,0,0,2020-06-03,lanl
Panama,2020-03-10,0,0,0,2020-06-03,lanl
Peru,2020-03-10,0,0,0,2020-06-03,lanl
Philippines,2020-03-10,1,1,1,2020-06-03,lanl
Poland,2020-03-10,0,0,0,2020-06-03,lanl
Portugal,2020-03-10,0,0,0,2020-06-03,lanl
Qatar,2020-03-10,0,0,0,2020-06-03,lanl
Romania,2020-03-10,0,0,0,2020-06-03,lanl
Russia,2020-03-10,0,0,0,2020-06-03,lanl
San Marino,2020-03-10,2,2,2,2020-06-03,lanl
Saudi Arabia,2020-03-10,0,0,0,2020-06-03,lanl
Senegal,2020-03-10,0,0,0,2020-06-03,lanl
Serbia,2020-03-10,0,0,0,2020-06-03,lanl
Sierra Leone,2020-03-10,0,0,0,2020-06-03,lanl
Singapore,2020-03-10,0,0,0,2020-06-03,lanl
Slovakia,2020-03-10,0,0,0,2020-06-03,lanl
Slovenia,2020-03-10,0,0,0,2020-06-03,lanl
Somalia,2020-03-10,0,0,0,2020-06-03,lanl
South Africa,2020-03-10,0,0,0,2020-06-03,lanl
South Korea,2020-03-10,54,54,54,2020-06-03,lanl
Spain,2020-03-10,35,35,35,2020-06-03,lanl
Sudan,2020-03-10,0,0,0,2020-06-03,lanl
Sweden,2020-03-10,0,0,0,2020-06-03,lanl
Switzerland,2020-03-10,3,3,3,2020-06-03,lanl
Tajikistan,2020-03-10,0,0,0,2020-06-03,lanl
Tanzania,2020-03-10,0,0,0,2020-06-03,lanl
Thailand,2020-03-10,1,1,1,2020-06-03,lanl
Tunisia,2020-03-10,0,0,0,2020-06-03,lanl
Turkey,2020-03-10,0,0,0,2020-06-03,lanl
Ukraine,2020-03-10,0,0,0,2020-06-03,lanl
United Arab Emirates,2020-03-10,0,0,0,2020-06-03,lanl
United Kingdom,2020-03-10,7,7,7,2020-06-03,lanl
Uruguay,2020-03-10,0,0,0,2020-06-03,lanl
US,2020-03-10,28,28,28,2020-06-03,lanl
Venezuela,2020-03-10,0,0,0,2020-06-03,lanl
Yemen,2020-03-10,0,0,0,2020-06-03,lanl
Afghanistan,2020-03-11,0,0,0,2020-06-03,lanl
Albania,2020-03-11,1,1,1,2020-06-03,lanl
Algeria,2020-03-11,0,0,0,2020-06-03,lanl
Andorra,2020-03-11,0,0,0,2020-06-03,lanl
Argentina,2020-03-11,1,1,1,2020-06-03,lanl
Armenia,2020-03-11,0,0,0,2020-06-03,lanl
Australia,2020-03-11,3,3,3,2020-06-03,lanl
Austria,2020-03-11,0,0,0,2020-06-03,lanl
Azerbaijan,2020-03-11,0,0,0,2020-06-03,lanl
Bahrain,2020-03-11,0,0,0,2020-06-03,lanl
Bangladesh,2020-03-11,0,0,0,2020-06-03,lanl
Belarus,2020-03-11,0,0,0,2020-06-03,lanl
Belgium,2020-03-11,3,3,3,2020-06-03,lanl
Bolivia,2020-03-11,0,0,0,2020-06-03,lanl
Bosnia and Herzegovina,2020-03-11,0,0,0,2020-06-03,lanl
Brazil,2020-03-11,0,0,0,2020-06-03,lanl
Bulgaria,2020-03-11,1,1,1,2020-06-03,lanl
Burkina Faso,2020-03-11,0,0,0,2020-06-03,lanl
Cameroon,2020-03-11,0,0,0,2020-06-03,lanl
Canada,2020-03-11,1,1,1,2020-06-03,lanl
Chad,2020-03-11,0,0,0,2020-06-03,lanl
Chile,2020-03-11,0,0,0,2020-06-03,lanl
China,2020-03-11,3161,3161,3161,2020-06-03,lanl
Colombia,2020-03-11,0,0,0,2020-06-03,lanl
Republic of Congo,2020-03-11,0,0,0,2020-06-03,lanl
Cote d'Ivoire,2020-03-11,0,0,0,2020-06-03,lanl
Croatia,2020-03-11,0,0,0,2020-06-03,lanl
Cuba,2020-03-11,0,0,0,2020-06-03,lanl
Czechia,2020-03-11,0,0,0,2020-06-03,lanl
Democratic Republic of the Congo,2020-03-11,0,0,0,2020-06-03,lanl
Denmark,2020-03-11,0,0,0,2020-06-03,lanl
Djibouti,2020-03-11,0,0,0,2020-06-03,lanl
Dominican Republic,2020-03-11,0,0,0,2020-06-03,lanl
Ecuador,2020-03-11,0,0,0,2020-06-03,lanl
Egypt,2020-03-11,1,1,1,2020-06-03,lanl
El Salvador,2020-03-11,0,0,0,2020-06-03,lanl
Estonia,2020-03-11,0,0,0,2020-06-03,lanl
Finland,2020-03-11,0,0,0,2020-06-03,lanl
France,2020-03-11,48,48,48,2020-06-03,lanl
Gabon,2020-03-11,0,0,0,2020-06-03,lanl
Germany,2020-03-11,3,3,3,2020-06-03,lanl
Ghana,2020-03-11,0,0,0,2020-06-03,lanl
Greece,2020-03-11,1,1,1,2020-06-03,lanl
Guatemala,2020-03-11,0,0,0,2020-06-03,lanl
Guinea,2020-03-11,0,0,0,2020-06-03,lanl
Haiti,2020-03-11,0,0,0,2020-06-03,lanl
Honduras,2020-03-11,0,0,0,2020-06-03,lanl
Hungary,2020-03-11,0,0,0,2020-06-03,lanl
India,2020-03-11,1,1,1,2020-06-03,lanl
Indonesia,2020-03-11,1,1,1,2020-06-03,lanl
Iran,2020-03-11,354,354,354,2020-06-03,lanl
Iraq,2020-03-11,7,7,7,2020-06-03,lanl
Ireland,2020-03-11,1,1,1,2020-06-03,lanl
Israel,2020-03-11,0,0,0,2020-06-03,lanl
Italy,2020-03-11,827,827,827,2020-06-03,lanl
Japan,2020-03-11,15,15,15,2020-06-03,lanl
Kazakhstan,2020-03-11,0,0,0,2020-06-03,lanl
Kenya,2020-03-11,0,0,0,2020-06-03,lanl
Kosovo,2020-03-11,0,0,0,2020-06-03,lanl
Kuwait,2020-03-11,0,0,0,2020-06-03,lanl
Kyrgyzstan,2020-03-11,0,0,0,2020-06-03,lanl
Latvia,2020-03-11,0,0,0,2020-06-03,lanl
Lebanon,2020-03-11,3,3,3,2020-06-03,lanl
Liberia,2020-03-11,0,0,0,2020-06-03,lanl
Lithuania,2020-03-11,0,0,0,2020-06-03,lanl
Luxembourg,2020-03-11,0,0,0,2020-06-03,lanl
Malaysia,2020-03-11,0,0,0,2020-06-03,lanl
Mali,2020-03-11,0,0,0,2020-06-03,lanl
Mauritania,2020-03-11,0,0,0,2020-06-03,lanl
Mexico,2020-03-11,0,0,0,2020-06-03,lanl
Moldova,2020-03-11,0,0,0,2020-06-03,lanl
Morocco,2020-03-11,1,1,1,2020-06-03,lanl
Netherlands,2020-03-11,5,5,5,2020-06-03,lanl
New Zealand,2020-03-11,0,0,0,2020-06-03,lanl
Nicaragua,2020-03-11,0,0,0,2020-06-03,lanl
Niger,2020-03-11,0,0,0,2020-06-03,lanl
Nigeria,2020-03-11,0,0,0,2020-06-03,lanl
North Macedonia,2020-03-11,0,0,0,2020-06-03,lanl
Norway,2020-03-11,0,0,0,2020-06-03,lanl
Oman,2020-03-11,0,0,0,2020-06-03,lanl
Pakistan,2020-03-11,0,0,0,2020-06-03,lanl
Panama,2020-03-11,1,1,1,2020-06-03,lanl
Peru,2020-03-11,0,0,0,2020-06-03,lanl
Philippines,2020-03-11,1,1,1,2020-06-03,lanl
Poland,2020-03-11,0,0,0,2020-06-03,lanl
Portugal,2020-03-11,0,0,0,2020-06-03,lanl
Qatar,2020-03-11,0,0,0,2020-06-03,lanl
Romania,2020-03-11,0,0,0,2020-06-03,lanl
Russia,2020-03-11,0,0,0,2020-06-03,lanl
San Marino,2020-03-11,2,2,2,2020-06-03,lanl
Saudi Arabia,2020-03-11,0,0,0,2020-06-03,lanl
Senegal,2020-03-11,0,0,0,2020-06-03,lanl
Serbia,2020-03-11,0,0,0,2020-06-03,lanl
Sierra Leone,2020-03-11,0,0,0,2020-06-03,lanl
Singapore,2020-03-11,0,0,0,2020-06-03,lanl
Slovakia,2020-03-11,0,0,0,2020-06-03,lanl
Slovenia,2020-03-11,0,0,0,2020-06-03,lanl
Somalia,2020-03-11,0,0,0,2020-06-03,lanl
South Africa,2020-03-11,0,0,0,2020-06-03,lanl
South Korea,2020-03-11,60,60,60,2020-06-03,lanl
Spain,2020-03-11,54,54,54,2020-06-03,lanl
Sudan,2020-03-11,0,0,0,2020-06-03,lanl
Sweden,2020-03-11,1,1,1,2020-06-03,lanl
Switzerland,2020-03-11,4,4,4,2020-06-03,lanl
Tajikistan,2020-03-11,0,0,0,2020-06-03,lanl
Tanzania,2020-03-11,0,0,0,2020-06-03,lanl
Thailand,2020-03-11,1,1,1,2020-06-03,lanl
Tunisia,2020-03-11,0,0,0,2020-06-03,lanl
Turkey,2020-03-11,0,0,0,2020-06-03,lanl
Ukraine,2020-03-11,0,0,0,2020-06-03,lanl
United Arab Emirates,2020-03-11,0,0,0,2020-06-03,lanl
United Kingdom,2020-03-11,7,7,7,2020-06-03,lanl
Uruguay,2020-03-11,0,0,0,2020-06-03,lanl
US,2020-03-11,36,36,36,2020-06-03,lanl
Venezuela,2020-03-11,0,0,0,2020-06-03,lanl
Yemen,2020-03-11,0,0,0,2020-06-03,lanl
Afghanistan,2020-03-12,0,0,0,2020-06-03,lanl
Albania,2020-03-12,1,1,1,2020-06-03,lanl
Algeria,2020-03-12,1,1,1,2020-06-03,lanl
Andorra,2020-03-12,0,0,0,2020-06-03,lanl
Argentina,2020-03-12,1,1,1,2020-06-03,lanl
Armenia,2020-03-12,0,0,0,2020-06-03,lanl
Australia,2020-03-12,3,3,3,2020-06-03,lanl
Austria,2020-03-12,1,1,1,2020-06-03,lanl
Azerbaijan,2020-03-12,0,0,0,2020-06-03,lanl
Bahrain,2020-03-12,0,0,0,2020-06-03,lanl
Bangladesh,2020-03-12,0,0,0,2020-06-03,lanl
Belarus,2020-03-12,0,0,0,2020-06-03,lanl
Belgium,2020-03-12,3,3,3,2020-06-03,lanl
Bolivia,2020-03-12,0,0,0,2020-06-03,lanl
Bosnia and Herzegovina,2020-03-12,0,0,0,2020-06-03,lanl
Brazil,2020-03-12,0,0,0,2020-06-03,lanl
Bulgaria,2020-03-12,1,1,1,2020-06-03,lanl
Burkina Faso,2020-03-12,0,0,0,2020-06-03,lanl
Cameroon,2020-03-12,0,0,0,2020-06-03,lanl
Canada,2020-03-12,1,1,1,2020-06-03,lanl
Chad,2020-03-12,0,0,0,2020-06-03,lanl
Chile,2020-03-12,0,0,0,2020-06-03,lanl
China,2020-03-12,3172,3172,3172,2020-06-03,lanl
Colombia,2020-03-12,0,0,0,2020-06-03,lanl
Republic of Congo,2020-03-12,0,0,0,2020-06-03,lanl
Cote d'Ivoire,2020-03-12,0,0,0,2020-06-03,lanl
Croatia,2020-03-12,0,0,0,2020-06-03,lanl
Cuba,2020-03-12,0,0,0,2020-06-03,lanl
Czechia,2020-03-12,0,0,0,2020-06-03,lanl
Democratic Republic of the Congo,2020-03-12,0,0,0,2020-06-03,lanl
Denmark,2020-03-12,0,0,0,2020-06-03,lanl
Djibouti,2020-03-12,0,0,0,2020-06-03,lanl
Dominican Republic,2020-03-12,0,0,0,2020-06-03,lanl
Ecuador,2020-03-12,0,0,0,2020-06-03,lanl
Egypt,2020-03-12,1,1,1,2020-06-03,lanl
El Salvador,2020-03-12,0,0,0,2020-06-03,lanl
Estonia,2020-03-12,0,0,0,2020-06-03,lanl
Finland,2020-03-12,0,0,0,2020-06-03,lanl
France,2020-03-12,48,48,48,2020-06-03,lanl
Gabon,2020-03-12,0,0,0,2020-06-03,lanl
Germany,2020-03-12,3,3,3,2020-06-03,lanl
Ghana,2020-03-12,0,0,0,2020-06-03,lanl
Greece,2020-03-12,1,1,1,2020-06-03,lanl
Guatemala,2020-03-12,0,0,0,2020-06-03,lanl
Guinea,2020-03-12,0,0,0,2020-06-03,lanl
Haiti,2020-03-12,0,0,0,2020-06-03,lanl
Honduras,2020-03-12,0,0,0,2020-06-03,lanl
Hungary,2020-03-12,0,0,0,2020-06-03,lanl
India,2020-03-12,1,1,1,2020-06-03,lanl
Indonesia,2020-03-12,1,1,1,2020-06-03,lanl
Iran,2020-03-12,429,429,429,2020-06-03,lanl
Iraq,2020-03-12,8,8,8,2020-06-03,lanl
Ireland,2020-03-12,1,1,1,2020-06-03,lanl
Israel,2020-03-12,0,0,0,2020-06-03,lanl
Italy,2020-03-12,1016,1016,1016,2020-06-03,lanl
Japan,2020-03-12,16,16,16,2020-06-03,lanl
Kazakhstan,2020-03-12,0,0,0,2020-06-03,lanl
Kenya,2020-03-12,0,0,0,2020-06-03,lanl
Kosovo,2020-03-12,0,0,0,2020-06-03,lanl
Kuwait,2020-03-12,0,0,0,2020-06-03,lanl
Kyrgyzstan,2020-03-12,0,0,0,2020-06-03,lanl
Latvia,2020-03-12,0,0,0,2020-06-03,lanl
Lebanon,2020-03-12,3,3,3,2020-06-03,lanl
Liberia,2020-03-12,0,0,0,2020-06-03,lanl
Lithuania,2020-03-12,0,0,0,2020-06-03,lanl
Luxembourg,2020-03-12,0,0,0,2020-06-03,lanl
Malaysia,2020-03-12,0,0,0,2020-06-03,lanl
Mali,2020-03-12,0,0,0,2020-06-03,lanl
Mauritania,2020-03-12,0,0,0,2020-06-03,lanl
Mexico,2020-03-12,0,0,0,2020-06-03,lanl
Moldova,2020-03-12,0,0,0,2020-06-03,lanl
Morocco,2020-03-12,1,1,1,2020-06-03,lanl
Netherlands,2020-03-12,5,5,5,2020-06-03,lanl
New Zealand,2020-03-12,0,0,0,2020-06-03,lanl
Nicaragua,2020-03-12,0,0,0,2020-06-03,lanl
Niger,2020-03-12,0,0,0,2020-06-03,lanl
Nigeria,2020-03-12,0,0,0,2020-06-03,lanl
North Macedonia,2020-03-12,0,0,0,2020-06-03,lanl
Norway,2020-03-12,0,0,0,2020-06-03,lanl
Oman,2020-03-12,0,0,0,2020-06-03,lanl
Pakistan,2020-03-12,0,0,0,2020-06-03,lanl
Panama,2020-03-12,1,1,1,2020-06-03,lanl
Peru,2020-03-12,0,0,0,2020-06-03,lanl
Philippines,2020-03-12,2,2,2,2020-06-03,lanl
Poland,2020-03-12,1,1,1,2020-06-03,lanl
Portugal,2020-03-12,0,0,0,2020-06-03,lanl
Qatar,2020-03-12,0,0,0,2020-06-03,lanl
Romania,2020-03-12,0,0,0,2020-06-03,lanl
Russia,2020-03-12,0,0,0,2020-06-03,lanl
San Marino,2020-03-12,3,3,3,2020-06-03,lanl
Saudi Arabia,2020-03-12,0,0,0,2020-06-03,lanl
Senegal,2020-03-12,0,0,0,2020-06-03,lanl
Serbia,2020-03-12,0,0,0,2020-06-03,lanl
Sierra Leone,2020-03-12,0,0,0,2020-06-03,lanl
Singapore,2020-03-12,0,0,0,2020-06-03,lanl
Slovakia,2020-03-12,0,0,0,2020-06-03,lanl
Slovenia,2020-03-12,0,0,0,2020-06-03,lanl
Somalia,2020-03-12,0,0,0,2020-06-03,lanl
South Africa,2020-03-12,0,0,0,2020-06-03,lanl
South Korea,2020-03-12,66,66,66,2020-06-03,lanl
Spain,2020-03-12,55,55,55,2020-06-03,lanl
Sudan,2020-03-12,0,0,0,2020-06-03,lanl
Sweden,2020-03-12,1,1,1,2020-06-03,lanl
Switzerland,2020-03-12,4,4,4,2020-06-03,lanl
Tajikistan,2020-03-12,0,0,0,2020-06-03,lanl
Tanzania,2020-03-12,0,0,0,2020-06-03,lanl
Thailand,2020-03-12,1,1,1,2020-06-03,lanl
Tunisia,2020-03-12,0,0,0,2020-06-03,lanl
Turkey,2020-03-12,0,0,0,2020-06-03,lanl
Ukraine,2020-03-12,0,0,0,2020-06-03,lanl
United Arab Emirates,2020-03-12,0,0,0,2020-06-03,lanl
United Kingdom,2020-03-12,9,9,9,2020-06-03,lanl
Uruguay,2020-03-12,0,0,0,2020-06-03,lanl
US,2020-03-12,42,42,42,2020-06-03,lanl
Venezuela,2020-03-12,0,0,0,2020-06-03,lanl
Yemen,2020-03-12,0,0,0,2020-06-03,lanl
Afghanistan,2020-03-13,0,0,0,2020-06-03,lanl
Albania,2020-03-13,1,1,1,2020-06-03,lanl
Algeria,2020-03-13,2,2,2,2020-06-03,lanl
Andorra,2020-03-13,0,0,0,2020-06-03,lanl
Argentina,2020-03-13,2,2,2,2020-06-03,lanl
Armenia,2020-03-13,0,0,0,2020-06-03,lanl
Australia,2020-03-13,3,3,3,2020-06-03,lanl
Austria,2020-03-13,1,1,1,2020-06-03,lanl
