location_name,date,deaths,lower,upper,model_date,model
Malaysia,2020-03-09,0,0,0,2020-06-23,lanl
Mali,2020-03-09,0,0,0,2020-06-23,lanl
Mauritania,2020-03-09,0,0,0,2020-06-23,lanl
Mexico,2020-03-09,0,0,0,2020-06-23,lanl
Moldova,2020-03-09,0,0,0,2020-06-23,lanl
Morocco,2020-03-09,0,0,0,2020-06-23,lanl
Nepal,2020-03-09,0,0,0,2020-06-23,lanl
Netherlands,2020-03-09,3,3,3,2020-06-23,lanl
New Zealand,2020-03-09,0,0,0,2020-06-23,lanl
Nicaragua,2020-03-09,0,0,0,2020-06-23,lanl
Niger,2020-03-09,0,0,0,2020-06-23,lanl
Nigeria,2020-03-09,0,0,0,2020-06-23,lanl
North Macedonia,2020-03-09,0,0,0,2020-06-23,lanl
Norway,2020-03-09,0,0,0,2020-06-23,lanl
Oman,2020-03-09,0,0,0,2020-06-23,lanl
Pakistan,2020-03-09,0,0,0,2020-06-23,lanl
Panama,2020-03-09,0,0,0,2020-06-23,lanl
Peru,2020-03-09,0,0,0,2020-06-23,lanl
Philippines,2020-03-09,1,1,1,2020-06-23,lanl
Poland,2020-03-09,0,0,0,2020-06-23,lanl
Portugal,2020-03-09,0,0,0,2020-06-23,lanl
Qatar,2020-03-09,0,0,0,2020-06-23,lanl
Romania,2020-03-09,0,0,0,2020-06-23,lanl
Russia,2020-03-09,0,0,0,2020-06-23,lanl
San Marino,2020-03-09,1,1,1,2020-06-23,lanl
Saudi Arabia,2020-03-09,0,0,0,2020-06-23,lanl
Senegal,2020-03-09,0,0,0,2020-06-23,lanl
Serbia,2020-03-09,0,0,0,2020-06-23,lanl
Sierra Leone,2020-03-09,0,0,0,2020-06-23,lanl
Singapore,2020-03-09,0,0,0,2020-06-23,lanl
Slovakia,2020-03-09,0,0,0,2020-06-23,lanl
Slovenia,2020-03-09,0,0,0,2020-06-23,lanl
Somalia,2020-03-09,0,0,0,2020-06-23,lanl
South Africa,2020-03-09,0,0,0,2020-06-23,lanl
South Korea,2020-03-09,53,53,53,2020-06-23,lanl
South Sudan,2020-03-09,0,0,0,2020-06-23,lanl
Spain,2020-03-09,28,28,28,2020-06-23,lanl
Sudan,2020-03-09,0,0,0,2020-06-23,lanl
Sweden,2020-03-09,0,0,0,2020-06-23,lanl
Switzerland,2020-03-09,2,2,2,2020-06-23,lanl
Tajikistan,2020-03-09,0,0,0,2020-06-23,lanl
Tanzania,2020-03-09,0,0,0,2020-06-23,lanl
Thailand,2020-03-09,1,1,1,2020-06-23,lanl
Tunisia,2020-03-09,0,0,0,2020-06-23,lanl
Turkey,2020-03-09,0,0,0,2020-06-23,lanl
Ukraine,2020-03-09,0,0,0,2020-06-23,lanl
United Arab Emirates,2020-03-09,0,0,0,2020-06-23,lanl
United Kingdom,2020-03-09,3,3,3,2020-06-23,lanl
Uruguay,2020-03-09,0,0,0,2020-06-23,lanl
US,2020-03-09,22,22,22,2020-06-23,lanl
Venezuela,2020-03-09,0,0,0,2020-06-23,lanl
Yemen,2020-03-09,0,0,0,2020-06-23,lanl
Afghanistan,2020-03-10,0,0,0,2020-06-23,lanl
Albania,2020-03-10,0,0,0,2020-06-23,lanl
Algeria,2020-03-10,0,0,0,2020-06-23,lanl
Andorra,2020-03-10,0,0,0,2020-06-23,lanl
Argentina,2020-03-10,1,1,1,2020-06-23,lanl
Armenia,2020-03-10,0,0,0,2020-06-23,lanl
Australia,2020-03-10,3,3,3,2020-06-23,lanl
Austria,2020-03-10,0,0,0,2020-06-23,lanl
Azerbaijan,2020-03-10,0,0,0,2020-06-23,lanl
Bahrain,2020-03-10,0,0,0,2020-06-23,lanl
Bangladesh,2020-03-10,0,0,0,2020-06-23,lanl
Belarus,2020-03-10,0,0,0,2020-06-23,lanl
Belgium,2020-03-10,0,0,0,2020-06-23,lanl
Bolivia,2020-03-10,0,0,0,2020-06-23,lanl
Bosnia and Herzegovina,2020-03-10,0,0,0,2020-06-23,lanl
Brazil,2020-03-10,0,0,0,2020-06-23,lanl
Bulgaria,2020-03-10,0,0,0,2020-06-23,lanl
Burkina Faso,2020-03-10,0,0,0,2020-06-23,lanl
Cameroon,2020-03-10,0,0,0,2020-06-23,lanl
Canada,2020-03-10,1,1,1,2020-06-23,lanl
Central African Republic,2020-03-10,0,0,0,2020-06-23,lanl
Chad,2020-03-10,0,0,0,2020-06-23,lanl
Chile,2020-03-10,0,0,0,2020-06-23,lanl
China,2020-03-10,3139,3139,3139,2020-06-23,lanl
Colombia,2020-03-10,0,0,0,2020-06-23,lanl
Republic of Congo,2020-03-10,0,0,0,2020-06-23,lanl
Cote d'Ivoire,2020-03-10,0,0,0,2020-06-23,lanl
Croatia,2020-03-10,0,0,0,2020-06-23,lanl
Cuba,2020-03-10,0,0,0,2020-06-23,lanl
Czechia,2020-03-10,0,0,0,2020-06-23,lanl
Democratic Republic of the Congo,2020-03-10,0,0,0,2020-06-23,lanl
Denmark,2020-03-10,0,0,0,2020-06-23,lanl
Djibouti,2020-03-10,0,0,0,2020-06-23,lanl
Dominican Republic,2020-03-10,0,0,0,2020-06-23,lanl
Ecuador,2020-03-10,0,0,0,2020-06-23,lanl
Egypt,2020-03-10,1,1,1,2020-06-23,lanl
El Salvador,2020-03-10,0,0,0,2020-06-23,lanl
Equatorial Guinea,2020-03-10,0,0,0,2020-06-23,lanl
Estonia,2020-03-10,0,0,0,2020-06-23,lanl
Ethiopia,2020-03-10,0,0,0,2020-06-23,lanl
Finland,2020-03-10,0,0,0,2020-06-23,lanl
France,2020-03-10,33,33,33,2020-06-23,lanl
Gabon,2020-03-10,0,0,0,2020-06-23,lanl
Germany,2020-03-10,2,2,2,2020-06-23,lanl
Ghana,2020-03-10,0,0,0,2020-06-23,lanl
Greece,2020-03-10,0,0,0,2020-06-23,lanl
Guatemala,2020-03-10,0,0,0,2020-06-23,lanl
Guinea,2020-03-10,0,0,0,2020-06-23,lanl
Haiti,2020-03-10,0,0,0,2020-06-23,lanl
Honduras,2020-03-10,0,0,0,2020-06-23,lanl
Hungary,2020-03-10,0,0,0,2020-06-23,lanl
India,2020-03-10,0,0,0,2020-06-23,lanl
Indonesia,2020-03-10,0,0,0,2020-06-23,lanl
Iran,2020-03-10,291,291,291,2020-06-23,lanl
Iraq,2020-03-10,7,7,7,2020-06-23,lanl
Ireland,2020-03-10,0,0,0,2020-06-23,lanl
Israel,2020-03-10,0,0,0,2020-06-23,lanl
Italy,2020-03-10,631,631,631,2020-06-23,lanl
Japan,2020-03-10,10,10,10,2020-06-23,lanl
Kazakhstan,2020-03-10,0,0,0,2020-06-23,lanl
Kenya,2020-03-10,0,0,0,2020-06-23,lanl
Kosovo,2020-03-10,0,0,0,2020-06-23,lanl
Kuwait,2020-03-10,0,0,0,2020-06-23,lanl
Kyrgyzstan,2020-03-10,0,0,0,2020-06-23,lanl
Latvia,2020-03-10,0,0,0,2020-06-23,lanl
Lebanon,2020-03-10,1,1,1,2020-06-23,lanl
Liberia,2020-03-10,0,0,0,2020-06-23,lanl
Lithuania,2020-03-10,0,0,0,2020-06-23,lanl
Luxembourg,2020-03-10,0,0,0,2020-06-23,lanl
Malaysia,2020-03-10,0,0,0,2020-06-23,lanl
Mali,2020-03-10,0,0,0,2020-06-23,lanl
Mauritania,2020-03-10,0,0,0,2020-06-23,lanl
Mexico,2020-03-10,0,0,0,2020-06-23,lanl
Moldova,2020-03-10,0,0,0,2020-06-23,lanl
Morocco,2020-03-10,1,1,1,2020-06-23,lanl
Nepal,2020-03-10,0,0,0,2020-06-23,lanl
Netherlands,2020-03-10,4,4,4,2020-06-23,lanl
New Zealand,2020-03-10,0,0,0,2020-06-23,lanl
Nicaragua,2020-03-10,0,0,0,2020-06-23,lanl
Niger,2020-03-10,0,0,0,2020-06-23,lanl
Nigeria,2020-03-10,0,0,0,2020-06-23,lanl
North Macedonia,2020-03-10,0,0,0,2020-06-23,lanl
Norway,2020-03-10,0,0,0,2020-06-23,lanl
Oman,2020-03-10,0,0,0,2020-06-23,lanl
Pakistan,2020-03-10,0,0,0,2020-06-23,lanl
Panama,2020-03-10,0,0,0,2020-06-23,lanl
Peru,2020-03-10,0,0,0,2020-06-23,lanl
Philippines,2020-03-10,1,1,1,2020-06-23,lanl
Poland,2020-03-10,0,0,0,2020-06-23,lanl
Portugal,2020-03-10,0,0,0,2020-06-23,lanl
Qatar,2020-03-10,0,0,0,2020-06-23,lanl
Romania,2020-03-10,0,0,0,2020-06-23,lanl
Russia,2020-03-10,0,0,0,2020-06-23,lanl
San Marino,2020-03-10,2,2,2,2020-06-23,lanl
Saudi Arabia,2020-03-10,0,0,0,2020-06-23,lanl
Senegal,2020-03-10,0,0,0,2020-06-23,lanl
Serbia,2020-03-10,0,0,0,2020-06-23,lanl
Sierra Leone,2020-03-10,0,0,0,2020-06-23,lanl
Singapore,2020-03-10,0,0,0,2020-06-23,lanl
Slovakia,2020-03-10,0,0,0,2020-06-23,lanl
Slovenia,2020-03-10,0,0,0,2020-06-23,lanl
Somalia,2020-03-10,0,0,0,2020-06-23,lanl
South Africa,2020-03-10,0,0,0,2020-06-23,lanl
South Korea,2020-03-10,54,54,54,2020-06-23,lanl
South Sudan,2020-03-10,0,0,0,2020-06-23,lanl
Spain,2020-03-10,35,35,35,2020-06-23,lanl
Sudan,2020-03-10,0,0,0,2020-06-23,lanl
Sweden,2020-03-10,0,0,0,2020-06-23,lanl
Switzerland,2020-03-10,3,3,3,2020-06-23,lanl
Tajikistan,2020-03-10,0,0,0,2020-06-23,lanl
Tanzania,2020-03-10,0,0,0,2020-06-23,lanl
Thailand,2020-03-10,1,1,1,2020-06-23,lanl
Tunisia,2020-03-10,0,0,0,2020-06-23,lanl
Turkey,2020-03-10,0,0,0,2020-06-23,lanl
Ukraine,2020-03-10,0,0,0,2020-06-23,lanl
United Arab Emirates,2020-03-10,0,0,0,2020-06-23,lanl
United Kingdom,2020-03-10,7,7,7,2020-06-23,lanl
Uruguay,2020-03-10,0,0,0,2020-06-23,lanl
US,2020-03-10,28,28,28,2020-06-23,lanl
Venezuela,2020-03-10,0,0,0,2020-06-23,lanl
Yemen,2020-03-10,0,0,0,2020-06-23,lanl
Afghanistan,2020-03-11,0,0,0,2020-06-23,lanl
Albania,2020-03-11,1,1,1,2020-06-23,lanl
Algeria,2020-03-11,0,0,0,2020-06-23,lanl
Andorra,2020-03-11,0,0,0,2020-06-23,lanl
Argentina,2020-03-11,1,1,1,2020-06-23,lanl
Armenia,2020-03-11,0,0,0,2020-06-23,lanl
Australia,2020-03-11,3,3,3,2020-06-23,lanl
Austria,2020-03-11,0,0,0,2020-06-23,lanl
Azerbaijan,2020-03-11,0,0,0,2020-06-23,lanl
Bahrain,2020-03-11,0,0,0,2020-06-23,lanl
Bangladesh,2020-03-11,0,0,0,2020-06-23,lanl
Belarus,2020-03-11,0,0,0,2020-06-23,lanl
Belgium,2020-03-11,3,3,3,2020-06-23,lanl
Bolivia,2020-03-11,0,0,0,2020-06-23,lanl
Bosnia and Herzegovina,2020-03-11,0,0,0,2020-06-23,lanl
Brazil,2020-03-11,0,0,0,2020-06-23,lanl
Bulgaria,2020-03-11,1,1,1,2020-06-23,lanl
Burkina Faso,2020-03-11,0,0,0,2020-06-23,lanl
Cameroon,2020-03-11,0,0,0,2020-06-23,lanl
Canada,2020-03-11,1,1,1,2020-06-23,lanl
Central African Republic,2020-03-11,0,0,0,2020-06-23,lanl
Chad,2020-03-11,0,0,0,2020-06-23,lanl
Chile,2020-03-11,0,0,0,2020-06-23,lanl
China,2020-03-11,3161,3161,3161,2020-06-23,lanl
Colombia,2020-03-11,0,0,0,2020-06-23,lanl
Republic of Congo,2020-03-11,0,0,0,2020-06-23,lanl
Cote d'Ivoire,2020-03-11,0,0,0,2020-06-23,lanl
Croatia,2020-03-11,0,0,0,2020-06-23,lanl
Cuba,2020-03-11,0,0,0,2020-06-23,lanl
Czechia,2020-03-11,0,0,0,2020-06-23,lanl
Democratic Republic of the Congo,2020-03-11,0,0,0,2020-06-23,lanl
Denmark,2020-03-11,0,0,0,2020-06-23,lanl
Djibouti,2020-03-11,0,0,0,2020-06-23,lanl
Dominican Republic,2020-03-11,0,0,0,2020-06-23,lanl
Ecuador,2020-03-11,0,0,0,2020-06-23,lanl
Egypt,2020-03-11,1,1,1,2020-06-23,lanl
El Salvador,2020-03-11,0,0,0,2020-06-23,lanl
Equatorial Guinea,2020-03-11,0,0,0,2020-06-23,lanl
Estonia,2020-03-11,0,0,0,2020-06-23,lanl
Ethiopia,2020-03-11,0,0,0,2020-06-23,lanl
Finland,2020-03-11,0,0,0,2020-06-23,lanl
France,2020-03-11,48,48,48,2020-06-23,lanl
Gabon,2020-03-11,0,0,0,2020-06-23,lanl
Germany,2020-03-11,3,3,3,2020-06-23,lanl
Ghana,2020-03-11,0,0,0,2020-06-23,lanl
Greece,2020-03-11,1,1,1,2020-06-23,lanl
Guatemala,2020-03-11,0,0,0,2020-06-23,lanl
Guinea,2020-03-11,0,0,0,2020-06-23,lanl
Haiti,2020-03-11,0,0,0,2020-06-23,lanl
Honduras,2020-03-11,0,0,0,2020-06-23,lanl
Hungary,2020-03-11,0,0,0,2020-06-23,lanl
India,2020-03-11,1,1,1,2020-06-23,lanl
Indonesia,2020-03-11,1,1,1,2020-06-23,lanl
Iran,2020-03-11,354,354,354,2020-06-23,lanl
Iraq,2020-03-11,7,7,7,2020-06-23,lanl
Ireland,2020-03-11,1,1,1,2020-06-23,lanl
Israel,2020-03-11,0,0,0,2020-06-23,lanl
Italy,2020-03-11,827,827,827,2020-06-23,lanl
Japan,2020-03-11,15,15,15,2020-06-23,lanl
Kazakhstan,2020-03-11,0,0,0,2020-06-23,lanl
Kenya,2020-03-11,0,0,0,2020-06-23,lanl
Kosovo,2020-03-11,0,0,0,2020-06-23,lanl
Kuwait,2020-03-11,0,0,0,2020-06-23,lanl
Kyrgyzstan,2020-03-11,0,0,0,2020-06-23,lanl
Latvia,2020-03-11,0,0,0,2020-06-23,lanl
Lebanon,2020-03-11,3,3,3,2020-06-23,lanl
Liberia,2020-03-11,0,0,0,2020-06-23,lanl
Lithuania,2020-03-11,0,0,0,2020-06-23,lanl
Luxembourg,2020-03-11,0,0,0,2020-06-23,lanl
Malaysia,2020-03-11,0,0,0,2020-06-23,lanl
Mali,2020-03-11,0,0,0,2020-06-23,lanl
Mauritania,2020-03-11,0,0,0,2020-06-23,lanl
Mexico,2020-03-11,0,0,0,2020-06-23,lanl
Moldova,2020-03-11,0,0,0,2020-06-23,lanl
Morocco,2020-03-11,1,1,1,2020-06-23,lanl
Nepal,2020-03-11,0,0,0,2020-06-23,lanl
Netherlands,2020-03-11,5,5,5,2020-06-23,lanl
New Zealand,2020-03-11,0,0,0,2020-06-23,lanl
Nicaragua,2020-03-11,0,0,0,2020-06-23,lanl
Niger,2020-03-11,0,0,0,2020-06-23,lanl
Nigeria,2020-03-11,0,0,0,2020-06-23,lanl
North Macedonia,2020-03-11,0,0,0,2020-06-23,lanl
Norway,2020-03-11,0,0,0,2020-06-23,lanl
Oman,2020-03-11,0,0,0,2020-06-23,lanl
Pakistan,2020-03-11,0,0,0,2020-06-23,lanl
Panama,2020-03-11,1,1,1,2020-06-23,lanl
Peru,2020-03-11,0,0,0,2020-06-23,lanl
Philippines,2020-03-11,1,1,1,2020-06-23,lanl
Poland,2020-03-11,0,0,0,2020-06-23,lanl
Portugal,2020-03-11,0,0,0,2020-06-23,lanl
Qatar,2020-03-11,0,0,0,2020-06-23,lanl
Romania,2020-03-11,0,0,0,2020-06-23,lanl
Russia,2020-03-11,0,0,0,2020-06-23,lanl
San Marino,2020-03-11,2,2,2,2020-06-23,lanl
Saudi Arabia,2020-03-11,0,0,0,2020-06-23,lanl
Senegal,2020-03-11,0,0,0,2020-06-23,lanl
Serbia,2020-03-11,0,0,0,2020-06-23,lanl
Sierra Leone,2020-03-11,0,0,0,2020-06-23,lanl
Singapore,2020-03-11,0,0,0,2020-06-23,lanl
Slovakia,2020-03-11,0,0,0,2020-06-23,lanl
Slovenia,2020-03-11,0,0,0,2020-06-23,lanl
Somalia,2020-03-11,0,0,0,2020-06-23,lanl
South Africa,2020-03-11,0,0,0,2020-06-23,lanl
South Korea,2020-03-11,60,60,60,2020-06-23,lanl
South Sudan,2020-03-11,0,0,0,2020-06-23,lanl
Spain,2020-03-11,54,54,54,2020-06-23,lanl
Sudan,2020-03-11,0,0,0,2020-06-23,lanl
Sweden,2020-03-11,1,1,1,2020-06-23,lanl
Switzerland,2020-03-11,4,4,4,2020-06-23,lanl
Tajikistan,2020-03-11,0,0,0,2020-06-23,lanl
Tanzania,2020-03-11,0,0,0,2020-06-23,lanl
Thailand,2020-03-11,1,1,1,2020-06-23,lanl
Tunisia,2020-03-11,0,0,0,2020-06-23,lanl
Turkey,2020-03-11,0,0,0,2020-06-23,lanl
Ukraine,2020-03-11,0,0,0,2020-06-23,lanl
United Arab Emirates,2020-03-11,0,0,0,2020-06-23,lanl
United Kingdom,2020-03-11,7,7,7,2020-06-23,lanl
Uruguay,2020-03-11,0,0,0,2020-06-23,lanl
US,2020-03-11,32,32,32,2020-06-23,lanl
Venezuela,2020-03-11,0,0,0,2020-06-23,lanl
Yemen,2020-03-11,0,0,0,2020-06-23,lanl
Afghanistan,2020-03-12,0,0,0,2020-06-23,lanl
Albania,2020-03-12,1,1,1,2020-06-23,lanl
Algeria,2020-03-12,1,1,1,2020-06-23,lanl
Andorra,2020-03-12,0,0,0,2020-06-23,lanl
Argentina,2020-03-12,1,1,1,2020-06-23,lanl
Armenia,2020-03-12,0,0,0,2020-06-23,lanl
Australia,2020-03-12,3,3,3,2020-06-23,lanl
Austria,2020-03-12,1,1,1,2020-06-23,lanl
Azerbaijan,2020-03-12,0,0,0,2020-06-23,lanl
Bahrain,2020-03-12,0,0,0,2020-06-23,lanl
Bangladesh,2020-03-12,0,0,0,2020-06-23,lanl
Belarus,2020-03-12,0,0,0,2020-06-23,lanl
Belgium,2020-03-12,3,3,3,2020-06-23,lanl
Bolivia,2020-03-12,0,0,0,2020-06-23,lanl
Bosnia and Herzegovina,2020-03-12,0,0,0,2020-06-23,lanl
Brazil,2020-03-12,0,0,0,2020-06-23,lanl
Bulgaria,2020-03-12,1,1,1,2020-06-23,lanl
Burkina Faso,2020-03-12,0,0,0,2020-06-23,lanl
Cameroon,2020-03-12,0,0,0,2020-06-23,lanl
Canada,2020-03-12,1,1,1,2020-06-23,lanl
Central African Republic,2020-03-12,0,0,0,2020-06-23,lanl
Chad,2020-03-12,0,0,0,2020-06-23,lanl
Chile,2020-03-12,0,0,0,2020-06-23,lanl
China,2020-03-12,3172,3172,3172,2020-06-23,lanl
Colombia,2020-03-12,0,0,0,2020-06-23,lanl
Republic of Congo,2020-03-12,0,0,0,2020-06-23,lanl
Cote d'Ivoire,2020-03-12,0,0,0,2020-06-23,lanl
Croatia,2020-03-12,0,0,0,2020-06-23,lanl
Cuba,2020-03-12,0,0,0,2020-06-23,lanl
Czechia,2020-03-12,0,0,0,2020-06-23,lanl
Democratic Republic of the Congo,2020-03-12,0,0,0,2020-06-23,lanl
Denmark,2020-03-12,0,0,0,2020-06-23,lanl
Djibouti,2020-03-12,0,0,0,2020-06-23,lanl
Dominican Republic,2020-03-12,0,0,0,2020-06-23,lanl
Ecuador,2020-03-12,0,0,0,2020-06-23,lanl
Egypt,2020-03-12,1,1,1,2020-06-23,lanl
El Salvador,2020-03-12,0,0,0,2020-06-23,lanl
Equatorial Guinea,2020-03-12,0,0,0,2020-06-23,lanl
Estonia,2020-03-12,0,0,0,2020-06-23,lanl
Ethiopia,2020-03-12,0,0,0,2020-06-23,lanl
Finland,2020-03-12,0,0,0,2020-06-23,lanl
France,2020-03-12,48,48,48,2020-06-23,lanl
Gabon,2020-03-12,0,0,0,2020-06-23,lanl
Germany,2020-03-12,3,3,3,2020-06-23,lanl
Ghana,2020-03-12,0,0,0,2020-06-23,lanl
Greece,2020-03-12,1,1,1,2020-06-23,lanl
Guatemala,2020-03-12,0,0,0,2020-06-23,lanl
Guinea,2020-03-12,0,0,0,2020-06-23,lanl
Haiti,2020-03-12,0,0,0,2020-06-23,lanl
Honduras,2020-03-12,0,0,0,2020-06-23,lanl
Hungary,2020-03-12,0,0,0,2020-06-23,lanl
India,2020-03-12,1,1,1,2020-06-23,lanl
Indonesia,2020-03-12,1,1,1,2020-06-23,lanl
Iran,2020-03-12,429,429,429,2020-06-23,lanl
Iraq,2020-03-12,8,8,8,2020-06-23,lanl
Ireland,2020-03-12,1,1,1,2020-06-23,lanl
Israel,2020-03-12,0,0,0,2020-06-23,lanl
Italy,2020-03-12,1016,1016,1016,2020-06-23,lanl
Japan,2020-03-12,16,16,16,2020-06-23,lanl
Kazakhstan,2020-03-12,0,0,0,2020-06-23,lanl
Kenya,2020-03-12,0,0,0,2020-06-23,lanl
Kosovo,2020-03-12,0,0,0,2020-06-23,lanl
Kuwait,2020-03-12,0,0,0,2020-06-23,lanl
Kyrgyzstan,2020-03-12,0,0,0,2020-06-23,lanl
Latvia,2020-03-12,0,0,0,2020-06-23,lanl
Lebanon,2020-03-12,3,3,3,2020-06-23,lanl
Liberia,2020-03-12,0,0,0,2020-06-23,lanl
Lithuania,2020-03-12,0,0,0,2020-06-23,lanl
Luxembourg,2020-03-12,0,0,0,2020-06-23,lanl
Malaysia,2020-03-12,0,0,0,2020-06-23,lanl
Mali,2020-03-12,0,0,0,2020-06-23,lanl
Mauritania,2020-03-12,0,0,0,2020-06-23,lanl
Mexico,2020-03-12,0,0,0,2020-06-23,lanl
Moldova,2020-03-12,0,0,0,2020-06-23,lanl
Morocco,2020-03-12,1,1,1,2020-06-23,lanl
Nepal,2020-03-12,0,0,0,2020-06-23,lanl
Netherlands,2020-03-12,5,5,5,2020-06-23,lanl
New Zealand,2020-03-12,0,0,0,2020-06-23,lanl
Nicaragua,2020-03-12,0,0,0,2020-06-23,lanl
Niger,2020-03-12,0,0,0,2020-06-23,lanl
Nigeria,2020-03-12,0,0,0,2020-06-23,lanl
North Macedonia,2020-03-12,0,0,0,2020-06-23,lanl
Norway,2020-03-12,0,0,0,2020-06-23,lanl
Oman,2020-03-12,0,0,0,2020-06-23,lanl
Pakistan,2020-03-12,0,0,0,2020-06-23,lanl
Panama,2020-03-12,1,1,1,2020-06-23,lanl
Peru,2020-03-12,0,0,0,2020-06-23,lanl
Philippines,2020-03-12,2,2,2,2020-06-23,lanl
Poland,2020-03-12,1,1,1,2020-06-23,lanl
Portugal,2020-03-12,0,0,0,2020-06-23,lanl
Qatar,2020-03-12,0,0,0,2020-06-23,lanl
Romania,2020-03-12,0,0,0,2020-06-23,lanl
Russia,2020-03-12,0,0,0,2020-06-23,lanl
San Marino,2020-03-12,3,3,3,2020-06-23,lanl
Saudi Arabia,2020-03-12,0,0,0,2020-06-23,lanl
Senegal,2020-03-12,0,0,0,2020-06-23,lanl
Serbia,2020-03-12,0,0,0,2020-06-23,lanl
Sierra Leone,2020-03-12,0,0,0,2020-06-23,lanl
Singapore,2020-03-12,0,0,0,2020-06-23,lanl
Slovakia,2020-03-12,0,0,0,2020-06-23,lanl
Slovenia,2020-03-12,0,0,0,2020-06-23,lanl
Somalia,2020-03-12,0,0,0,2020-06-23,lanl
South Africa,2020-03-12,0,0,0,2020-06-23,lanl
South Korea,2020-03-12,66,66,66,2020-06-23,lanl
South Sudan,2020-03-12,0,0,0,2020-06-23,lanl
Spain,2020-03-12,55,55,55,2020-06-23,lanl
Sudan,2020-03-12,0,0,0,2020-06-23,lanl
Sweden,2020-03-12,1,1,1,2020-06-23,lanl
